property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building,province,price_per_m2,region,municipality
VBB09931,Rue du Luxembourg 71,6900,Apartment,Apartment,291400,2,104,1,0,0,1,8,1,,0,,Luxembourg,2801.923077,Wallonia,Marche-en-Famenne
VWD08939,Rue de la Rosière 6,6820,House,Bungalow,84000,2,40,0,0,0,0,,0,,0,,Luxembourg,2100,Wallonia,Florenville
VBB04276,Rue d'Izier Lot 0,6940,House,Residence,378000,3,131,0,0,0,1,,1,4,0,New,Luxembourg,2885.496183,Wallonia,Durbuy
VBA38852,Rue de la Commanderie 8,6900,Apartment,Apartment,550000,2,216,0,0,0,1,83,1,4,0,Normal,Luxembourg,2546.296296,Wallonia,Marche-en-Famenne
VBA30385,Rue du Plâtre 2-31,6940,Apartment,Penthouse,1150000,2,111,1,0,0,1,115,0,2,0,,Luxembourg,10360.36036,Wallonia,Durbuy
VBB04277,Rue d'Izier Lot 1,6940,House,Residence,415000,4,140,0,0,0,1,,1,4,0,,Luxembourg,2964.285714,Wallonia,Durbuy
VBA23501,Rue des Stoqueux 77,6997,House,Chalet,199000,3,79,1,0,0,1,,0,4,0,Normal,Luxembourg,2518.987342,Wallonia,Érezée
VBA32953,Ch. de Rochefort 69,6900,House,Residence,249000,3,135,1,0,0,1,24,1,2,0,Normal,Luxembourg,1844.444444,Wallonia,Marche-en-Famenne
VBD16513,Bihay 37,6940,House,Residence,1195000,7,450,0,0,0,0,,1,4,0,,Luxembourg,2655.555556,Wallonia,Durbuy
VBD12637,Pont de Marcourt 2,6987,House,Residence,99000,1,125,0,0,0,1,,0,3,0,To be renovated,Luxembourg,792,Wallonia,Rendeux
VAZ07615,Rue Charles Magnette 15,6760,House,Residence,202000,,300,0,0,0,0,,0,,0,,Luxembourg,673.3333333,Wallonia,Virton
VBC59252,Rue de Libramont 5,6660,House,Residence,190000,2,136,1,0,0,1,,0,3,0,Normal,Luxembourg,1397.058824,Wallonia,Houffalize
VBD23198,Rue d'Andenne 20/146 146,6940,House,Bungalow,79500,3,74,0,1,0,1,,0,4,0,,Luxembourg,1074.324324,Wallonia,Durbuy
VBC81334,,6700,House,Master house,745000,7,450,0,0,0,1,25,1,3,0,,Luxembourg,1655.555556,Wallonia,Arlon
VBD22845,,6690,House,Residence,269000,3,190,0,0,0,1,70,1,4,0,,Luxembourg,1415.789474,Wallonia,Vielsalm
VBB91006,Rue des Crêtes 44-46,6830,House,Residence,125000,8,195,0,0,0,0,,0,2,0,,Luxembourg,641.025641,Wallonia,Bouillon
VWD03452,Rue Albert 1er 15,6860,House,Residence,160000,3,180,0,0,0,0,,1,,0,Normal,Luxembourg,888.8888889,Wallonia,Léglise
VAX47655,Merny - Grand Rue 80,6850,House,Residence,1650000,9,850,0,1,0,1,,1,4,1,,Luxembourg,1941.176471,Wallonia,Paliseul
VAX26586,Route du Sati 9,6836,House,Residence,450000,3,202,0,0,0,1,,1,4,0,,Luxembourg,2227.722772,Wallonia,Bouillon
VBD13904,Bohon 52,6940,House,Residence,475000,4,170,0,0,0,1,,1,4,0,,Luxembourg,2794.117647,Wallonia,Durbuy
VBD45575,,5660,House,Villa,315000,4,125,0,0,1,1,,0,,0,Fully renovated,Namur,2520,Wallonia,Couvin
VBD46459,,5500,House,Residence,259000,3,125,1,0,0,1,32,0,2,0,Fully renovated,Namur,2072,Wallonia,Dinant
VBD45300,Rue Marcel Warnier 12,5070,House,Villa,279000,3,153,1,0,0,1,,1,4,0,Excellent,Namur,1823.529412,Wallonia,Fosses-la-Ville
VBD45568,,5660,House,Residence,990000,29,2350,0,0,0,0,,0,,0,,Namur,421.2765957,Wallonia,Couvin
VBD45573,,5660,House,Residence,344500,4,143,0,0,0,0,,0,,0,,Namur,2409.090909,Wallonia,Couvin
VBD45570,,5670,House,Residence,290000,5,340,0,0,0,0,,1,,0,,Namur,852.9411765,Wallonia,Viroinval
VBD46238,Domaine du Bois Gilet 42,5300,House,Residence,299500,3,170,0,0,0,1,15,1,3,0,,Namur,1761.764706,Wallonia,Andenne
VBD42885,Rue de Branchon 129,5380,House,Residence,895000,4,282,1,0,0,1,43,1,4,0,Excellent,Namur,3173.758865,Wallonia,Fernelmont
VBD46729,Grand Route 35,5380,House,Residence,175000,3,133,0,0,0,1,15,1,3,0,,Namur,1315.789474,Wallonia,Fernelmont
VBD45580,,5660,House,Residence,525000,4,240,0,0,1,1,,0,,0,Excellent,Namur,2187.5,Wallonia,Couvin
VBD47182,,5621,House,Residence,150000,6,185,1,0,0,1,17,0,2,0,Normal,Namur,810.8108108,Wallonia,Florennes
VBD46276,Rue de l'Eglise 40/2,5170,Apartment,Apartment,295000,2,104,0,0,0,1,25,1,2,0,,Namur,2836.538462,Wallonia,Profondeville
VBD45258,,5544,House,Residence,189000,3,81,1,0,0,1,35,1,3,0,Normal,Namur,2333.333333,Wallonia,Hastière
VBD47422,Route d'Eghezée 103,5190,House,Residence,195000,2,143,1,0,0,0,,1,4,0,To renovate,Namur,1363.636364,Wallonia,Jemeppe-sur-Sambre
VBD45572,,5660,House,Bungalow,99000,2,85,0,0,0,0,,1,,0,,Namur,1164.705882,Wallonia,Couvin
VBD44209,Rue du Moulin Lavigne 31,5000,Apartment,Apartment,240471,2,78,0,0,0,1,9,0,,0,New,Namur,3082.961538,Wallonia,Namur
VBD44210,Rue du Moulin Lavigne 31,5000,Apartment,Apartment,241471,2,78,0,0,0,1,9,0,,0,New,Namur,3095.782051,Wallonia,Namur
VBD44208,Rue du Moulin Lavigne 31,5000,Apartment,Apartment,247471,2,78,0,0,0,1,9,0,,0,New,Namur,3172.705128,Wallonia,Namur
VBD44206,Rue du Moulin Lavigne 31,5000,Apartment,Apartment,249471,2,78,0,0,0,1,9,0,,0,New,Namur,3198.346154,Wallonia,Namur
VBD44211,Rue du Moulin Lavigne 31,5000,Apartment,Apartment,258471,2,78,0,0,0,1,9,0,,0,New,Namur,3313.730769,Wallonia,Namur
VBD44212,Rue du Moulin Lavigne 31,5000,Apartment,Apartment,270471,2,79,0,0,0,1,19,0,,0,New,Namur,3423.683544,Wallonia,Namur
VBB89498,Rue Dachelet 32,5380,House,Residence,400000,3,195,0,0,0,1,,1,3,0,New,Namur,2051.282051,Wallonia,Fernelmont
VBD49339,,5170,Apartment,Apartment,375000,2,113,0,0,0,1,,1,,0,,Namur,3318.584071,Wallonia,Profondeville
VBD49340,,5170,Apartment,Apartment,450000,3,140,0,0,0,1,18,0,,0,,Namur,3214.285714,Wallonia,Profondeville
VBB21579,Clos de Maillen 10,5350,House,Residence,331304,3,140,1,0,0,0,,1,,0,New,Namur,2366.457143,Wallonia,Ohey
VBB21580,Clos de Maillen 11,5350,House,Residence,321321,3,137,1,0,0,0,,1,4,0,New,Namur,2345.408759,Wallonia,Ohey
VBB21578,Clos de Maillen 9,5350,House,Residence,326383,3,140,1,0,0,0,,1,3,0,New,Namur,2331.307143,Wallonia,Ohey
VBB21577,Clos de Maillen 8,5350,House,Residence,342435,3,144,1,0,0,0,,1,4,0,New,Namur,2378.020833,Wallonia,Ohey
VBB21573,Clos de Maillen 1,5350,House,Residence,346258,3,144,1,0,0,0,,1,3,0,New,Namur,2404.569444,Wallonia,Ohey
VBB21574,Clos de Maillen 2,5350,House,Residence,348335,3,145,1,0,0,0,,1,3,0,New,Namur,2402.310345,Wallonia,Ohey
VBB21575,Clos de Maillen 6,5350,House,Residence,383611,3,145,1,0,0,0,,1,3,0,New,Namur,2645.593103,Wallonia,Ohey
VBD49518,,5651,House,Residence,269900,4,203,0,0,0,1,20,1,2,0,Normal,Namur,1329.55665,Wallonia,Walcourt
VBD49417,Avenue de Ninove 177,5580,House,Residence,99000,2,100,1,0,0,1,,0,2,0,To renovate,Namur,990,Wallonia,Rochefort
VBD49811,Rue des barrages 65,5650,House,Residence,317000,3,263,1,0,0,1,64,1,4,0,Normal,Namur,1205.323194,Wallonia,Walcourt
VBD49660,Rue Neuve 18,5300,House,Residence,319000,2,120,1,0,0,1,,1,4,0,Normal,Namur,2658.333333,Wallonia,Andenne
VBD49612,Rue de Jolémont 3,5550,House,Residence,119000,3,380,0,0,0,1,,1,3,0,To be renovated,Namur,313.1578947,Wallonia,Vresse-sur-Semois
VBD49436,Rue Pont d'Amour 61,5500,House,Villa,389000,5,205,0,0,0,1,20,1,,0,Normal,Namur,1897.560976,Wallonia,Dinant
VBD49304,Avenue des Aubépines 24,5170,House,Residence,479000,3,206,0,0,0,1,100,1,4,0,,Namur,2325.242718,Wallonia,Profondeville
VBD49197,,5590,House,Residence,375000,4,170,0,0,0,1,,1,4,0,,Namur,2205.882353,Wallonia,Ciney
VBD49522,Ruelle aux Loups 1 A2,5140,Apartment,Apartment,240000,2,75,0,0,0,0,,1,2,0,Normal,Namur,3200,Wallonia,Sombreffe
VBD49857,Rue Pré des Dames 106 3,5300,Apartment,Duplex,220000,2,85,1,0,0,0,,0,2,0,Normal,Namur,2588.235294,Wallonia,Andenne
VBD49965,Route de Marche 20,5580,House,Residence,159000,2,98,1,0,0,1,25,1,4,0,To be renovated,Namur,1622.44898,Wallonia,Rochefort
VBD49512,,5000,House,Residence,600000,6,507,0,0,0,1,50,1,4,0,To renovate,Namur,1183.431953,Wallonia,Namur
VBD49533,,5004,Apartment,Apartment,295000,3,152,0,0,0,1,,1,3,0,,Namur,1940.789474,Wallonia,Namur
VBD49176,,5020,House,Residence,849000,7,369,0,0,0,1,,0,4,1,Normal,Namur,2300.813008,Wallonia,Namur
VBD49783,,5590,Apartment,Apartment,140000,1,56,0,0,0,0,,0,3,0,,Namur,2500,Wallonia,Ciney
VBD49532,,5350,House,Residence,415000,4,140,0,0,0,0,,1,4,0,,Namur,2964.285714,Wallonia,Ohey
VBC58300,Rue Julie Dessy 7,5000,Apartment,Apartment,239000,2,97,0,0,0,1,10,0,2,0,New,Namur,2463.917526,Wallonia,Namur
VBC58315,Rue Julie Dessy 7,5000,Apartment,Apartment,244000,2,90,0,0,0,1,7,0,2,0,New,Namur,2711.111111,Wallonia,Namur
VBC58312,Rue Julie Dessy 7,5000,Apartment,Apartment,244000,2,92,0,0,0,1,6,0,2,0,New,Namur,2652.173913,Wallonia,Namur
VBC58317,Rue Julie Dessy 7,5000,Apartment,Apartment,249000,2,92,0,0,0,1,6,0,2,0,New,Namur,2706.521739,Wallonia,Namur
VBC58298,Rue Julie Dessy 7,5000,Apartment,Apartment,249000,2,90,0,0,0,1,7,0,2,0,New,Namur,2766.666667,Wallonia,Namur
VBC58310,Rue Julie Dessy 7,5000,Apartment,Apartment,274000,2,94,0,0,0,1,6,0,2,0,New,Namur,2914.893617,Wallonia,Namur
VBC58303,Rue Julie Dessy 7,5000,Apartment,Apartment,275000,2,96,0,0,0,1,8,0,2,0,New,Namur,2864.583333,Wallonia,Namur
VBC58304,Rue Julie Dessy 7,5000,Apartment,Apartment,289000,2,106,0,0,0,1,10,0,2,0,New,Namur,2726.415094,Wallonia,Namur
VBC58307,Rue Julie Dessy 7,5000,Apartment,Apartment,299000,3,124,0,0,0,1,6,0,2,0,New,Namur,2411.290323,Wallonia,Namur
VBC58306,Rue Julie Dessy 7,5000,Apartment,Apartment,315000,3,117,0,0,0,1,11,0,2,0,New,Namur,2692.307692,Wallonia,Namur
VBC58299,Rue Julie Dessy 7,5000,Apartment,Apartment,322000,3,118,0,0,0,1,8,0,2,0,New,Namur,2728.813559,Wallonia,Namur
VBC58305,Rue Julie Dessy 7,5000,Apartment,Apartment,325000,3,124,0,0,0,1,6,0,2,0,New,Namur,2620.967742,Wallonia,Namur
VBC58302,Rue Julie Dessy 7,5000,Apartment,Apartment,326000,3,118,0,0,0,1,8,0,2,0,New,Namur,2762.711864,Wallonia,Namur
VBC58316,Rue Julie Dessy 7,5000,Apartment,Apartment,329000,3,118,0,0,0,1,8,0,2,0,New,Namur,2788.135593,Wallonia,Namur
VBC58314,Rue Julie Dessy 7,5000,Apartment,Apartment,329000,3,124,0,0,0,1,6,0,2,0,New,Namur,2653.225806,Wallonia,Namur
VBC58309,Rue Julie Dessy 7,5000,Apartment,Penthouse,289000,2,96,0,0,0,1,6,0,2,0,New,Namur,3010.416667,Wallonia,Namur
VBC58313,Rue Julie Dessy 7,5000,Apartment,Penthouse,318000,3,108,0,0,0,1,16,0,2,0,New,Namur,2944.444444,Wallonia,Namur
VBC58308,Rue Julie Dessy 7,5000,Apartment,Penthouse,379000,3,137,0,0,0,1,26,0,,0,New,Namur,2766.423358,Wallonia,Namur
VBD43539,Rue du Moulin Lavigne 31,5002,Apartment,Apartment,240471,2,78,0,0,0,1,9,0,,0,New,Namur,3082.961538,Wallonia,Namur
VBD43534,Rue du Moulin Lavigne 31,5002,Apartment,Apartment,241471,2,78,0,0,0,1,9,0,,0,New,Namur,3095.782051,Wallonia,Namur
VBD43533,Rue du Moulin Lavigne 31,5002,Apartment,Apartment,247471,2,78,0,0,0,1,9,0,,0,New,Namur,3172.705128,Wallonia,Namur
VBD43535,Rue du Moulin Lavigne 31,5002,Apartment,Apartment,249471,2,78,0,0,0,1,9,0,,0,New,Namur,3198.346154,Wallonia,Namur
VBD43538,Rue du Moulin Lavigne 31,5002,Apartment,Apartment,258471,2,78,0,0,0,1,9,0,,0,New,Namur,3313.730769,Wallonia,Namur
VBD43537,Rue du Moulin Lavigne 31,5002,Apartment,Apartment,270471,2,79,0,0,0,1,19,0,,0,New,Namur,3423.683544,Wallonia,Namur
VBD48770,,5300,House,Residence,295000,3,195,1,0,0,1,,1,3,0,Excellent,Namur,1512.820513,Wallonia,Andenne
VBD49000,,5300,House,Residence,415000,4,140,0,0,0,0,,1,4,0,,Namur,2964.285714,Wallonia,Andenne
VBD49066,Rue du Pige 94,5680,House,Residence,215000,3,180,0,0,0,0,,1,,0,Normal,Namur,1194.444444,Wallonia,Doische
VBD48949,,5590,House,Residence,398242,3,184,0,0,0,0,,1,4,0,New,Namur,2164.358696,Wallonia,Ciney
VBD48736,,5670,House,Residence,110000,2,115,0,0,0,0,,1,,0,,Namur,956.5217391,Wallonia,Viroinval
VBD49172,Rue de l'Ile 8,5060,House,Residence,90000,2,141,0,0,0,0,,1,3,0,,Namur,638.2978723,Wallonia,Sambreville
VBD49123,,5590,House,Residence,245000,4,220,0,0,0,0,,0,2,0,To be renovated,Namur,1113.636364,Wallonia,Ciney
VBD48910,Rue Charles la Pierre 16,5300,House,Residence,120000,4,134,0,0,0,0,,1,2,0,To be renovated,Namur,895.5223881,Wallonia,Andenne
VBD48952,,5590,House,Residence,362363,3,158,0,0,0,0,,1,4,0,New,Namur,2293.436709,Wallonia,Ciney
VBD49080,Rue de la Glacerie 76,5190,House,Residence,269000,3,200,1,0,0,1,115,1,3,0,Fully renovated,Namur,1345,Wallonia,Jemeppe-sur-Sambre
VBD49001,,5580,House,Residence,195000,3,101,0,0,0,1,,1,2,0,,Namur,1930.693069,Wallonia,Rochefort
RBU65640,Rue de la Wiaule 8,5555,House,Residence,99000,2,150,0,0,0,0,,1,,0,To be renovated,Namur,660,Wallonia,Bièvre
VBD49027,Rue du Vieux Moulin 121,5550,House,Residence,159000,4,303,1,0,0,1,50,1,3,0,To be renovated,Namur,524.7524752,Wallonia,Vresse-sur-Semois
VBD48978,,5377,House,Residence,260000,5,243,0,0,0,0,,0,4,0,Normal,Namur,1069.958848,Wallonia,Somme-Leuze
VBD48826,RUE DE LA POSTE 36,5630,House,Residence,315000,4,139,0,0,0,1,22,0,3,0,New,Namur,2266.18705,Wallonia,Cerfontaine
VBD48998,,5590,House,Residence,249000,3,101,0,0,0,1,,1,3,0,To be renovated,Namur,2465.346535,Wallonia,Ciney
RBU65660,Rue du Village 2 41,5542,House,Chalet,67000,2,40,0,1,0,1,,1,,1,,Namur,1675,Wallonia,Hastière
VBD48431,Rue Vieux Moulin 6,5150,Apartment,Apartment,145000,1,45,1,0,0,1,25,0,3,0,Normal,Namur,3222.222222,Wallonia,Floreffe
VBD48429,Rue des Croisiers 39,5000,House,Mixed building,735000,6,340,1,0,0,1,10,0,2,0,Normal,Namur,2161.764706,Wallonia,Namur
VBD48234,Rue Vieux Martin,5621,House,Residence,339000,3,116,0,0,0,1,,1,4,0,New,Namur,2922.413793,Wallonia,Florennes
VBD48272,,5000,Apartment,Apartment,270000,2,92,0,0,0,1,2,0,2,0,Fully renovated,Namur,2934.782609,Wallonia,Namur
VBD48735,,5660,House,Residence,80000,2,95,0,0,0,0,,1,,0,,Namur,842.1052632,Wallonia,Couvin
VBD48541,Rue de Sologne 4,5500,House,Residence,260000,4,116,1,0,0,1,,1,4,0,Normal,Namur,2241.37931,Wallonia,Dinant
VBD48262,,5530,House,Residence,375000,5,205,0,0,0,1,,1,3,0,,Namur,1829.268293,Wallonia,Yvoir
VBD48491,Rue des Jardins 50 /24,5580,Apartment,Apartment,275000,2,80,1,0,0,1,6,0,3,0,Excellent,Namur,3437.5,Wallonia,Rochefort
VBD48280,,5530,House,Residence,299000,3,162,1,0,0,1,,1,4,0,Normal,Namur,1845.679012,Wallonia,Yvoir
VBD48325,Rue de la Justice 12,5300,House,Residence,195000,3,120,1,0,0,0,,1,2,0,To renovate,Namur,1625,Wallonia,Andenne
VBD48486,Rue de Morges 2 / 1.1 appart 1.1,5580,Apartment,Apartment,99000,1,65,0,0,0,0,,0,,0,Normal,Namur,1523.076923,Wallonia,Rochefort
VBD48400,Rue de Neringotte 89,5590,House,Residence,770000,5,303,1,0,0,1,,1,4,1,Normal,Namur,2541.254125,Wallonia,Ciney
VBD48269,,5500,House,Residence,345000,6,304,0,0,0,1,20,1,3,0,To be renovated,Namur,1134.868421,Wallonia,Dinant
VBD48261,,5570,House,Residence,250000,5,278,0,0,0,1,,1,4,0,Normal,Namur,899.2805755,Wallonia,Beauraing
VBD48271,,5100,House,Residence,600000,5,239,0,0,0,1,40,1,4,0,To be renovated,Namur,2510.460251,Wallonia,Namur
VBD48268,,5100,House,Residence,450000,5,239,0,0,0,1,40,1,4,0,To be renovated,Namur,1882.845188,Wallonia,Namur
VBD48277,Rue de la Soile 11 A,5380,House,Residence,595000,5,255,0,0,0,1,,1,4,0,,Namur,2333.333333,Wallonia,Fernelmont
VBD48734,,5660,House,Residence,180000,4,240,0,0,1,1,,1,,0,,Namur,750,Wallonia,Couvin
VBD48543,Rue de la Ferme 1 B,5377,House,Residence,199000,3,110,1,0,0,1,30,1,2,0,Fully renovated,Namur,1809.090909,Wallonia,Somme-Leuze
VBD48432,Rue Vieux Moulin 6,5150,Apartment,Duplex,200000,2,85,1,0,0,0,,0,3,0,To renovate,Namur,2352.941176,Wallonia,Floreffe
VBD47477,,5590,Apartment,Apartment,139000,1,38,0,0,0,1,9,0,3,0,To be renovated,Namur,3657.894737,Wallonia,Ciney
VBD47702,,5100,House,Villa,435000,4,190,0,0,0,1,40,1,4,0,Normal,Namur,2289.473684,Wallonia,Namur
VBD48098,Rue d'Omezée 138 A,5620,House,Villa,270000,2,165,0,0,0,1,10,1,,0,To be renovated,Namur,1636.363636,Wallonia,Florennes
VBD47479,,5020,Apartment,Apartment,195000,2,96,0,0,0,0,,0,3,0,Fully renovated,Namur,2031.25,Wallonia,Namur
VBD47972,Rue du Château 38E,5310,House,Residence,390000,2,176,1,0,0,1,25,1,2,0,Excellent,Namur,2215.909091,Wallonia,Éghezée
VBD48011,Rue de la Centenaire 4,5575,House,Residence,169000,3,127,0,0,0,1,13,1,2,0,Normal,Namur,1330.708661,Wallonia,Gedinne
VBD47646,,5000,Apartment,Apartment,210000,1,91,0,0,0,0,,1,2,0,Normal,Namur,2307.692308,Wallonia,Namur
VBD48099,Rue Coster 14 13,5500,Apartment,Apartment,165000,2,85,0,0,0,0,,0,,0,Normal,Namur,1941.176471,Wallonia,Dinant
VBD47961,Rue du Pavillon 22,5002,House,Residence,275000,4,147,0,0,0,1,15,1,2,0,To renovate,Namur,1870.748299,Wallonia,Namur
VBD48010,Rue de Rametenne 20,5580,House,Residence,159000,3,145,0,0,0,0,,1,3,0,To be renovated,Namur,1096.551724,Wallonia,Rochefort
VBD47960,Chaussée de Louvain 363 23,5004,Apartment,Apartment,189000,2,55,1,0,0,1,,1,3,0,To renovate,Namur,3436.363636,Wallonia,Namur
VBD47812,Chemin des Pierres 9,5020,House,Residence,280000,2,123,0,0,0,0,,1,3,0,To be renovated,Namur,2276.422764,Wallonia,Namur
VBD47943,,5580,Apartment,Apartment,185000,2,109,0,0,0,0,,0,3,0,,Namur,1697.247706,Wallonia,Rochefort
VWD15530,Route de Perwez 137,5310,House,Residence,350000,6,170,0,0,0,1,10,1,4,0,Normal,Namur,2058.823529,Wallonia,Éghezée
VBD48108,Lotissement des Gaux 22,5541,House,Residence,99000,2,65,0,0,0,1,15,1,,0,To be renovated,Namur,1523.076923,Wallonia,Hastière
VWD15523,Paradis des Lièvres 10,5100,House,Villa,770000,3,242,1,0,0,1,63,1,4,1,Excellent,Namur,3181.818182,Wallonia,Namur
VBD47864,Avenue du Roi Albert 36 15,5590,Apartment,Apartment,185000,1,70,0,0,0,0,,0,,0,,Namur,2642.857143,Wallonia,Ciney
VBD47647,,5000,Apartment,Duplex,260000,4,156,1,0,0,1,20,0,2,0,To renovate,Namur,1666.666667,Wallonia,Namur
VBD47494,Rue des Tulipes 14,5300,House,Residence,340000,3,166,0,0,0,1,25,1,4,1,Normal,Namur,2048.192771,Wallonia,Andenne
VBD46949,Galerie Jardin d'Harscamp 5 75,5000,Apartment,Apartment,125000,1,45,0,0,0,1,3,0,,0,,Namur,2777.777778,Wallonia,Namur
VBD47382,Rue Kefer 5,5100,Apartment,Duplex,259000,1,60,1,0,0,1,13,0,2,0,Excellent,Namur,4316.666667,Wallonia,Namur
VBD46913,Hameau de Inzemont 20,5540,House,Villa,399000,7,235,0,0,0,1,33,1,,0,Excellent,Namur,1697.87234,Wallonia,Hastière
VWD15512,,5575,House,Residence,315000,4,200,1,0,0,1,,1,4,0,Normal,Namur,1575,Wallonia,Gedinne
VBD46914,Hameau de Inzemont 22,5540,House,Villa,399000,7,235,0,0,0,1,33,1,,0,Excellent,Namur,1697.87234,Wallonia,Hastière
VBD47014,,5590,Apartment,Apartment,275000,3,121,0,0,0,1,,0,,0,,Namur,2272.727273,Wallonia,Ciney
VBD47017,Rue Camille Giroul 12,5150,House,Residence,199000,4,146,0,0,0,1,33,1,2,0,To renovate,Namur,1363.013699,Wallonia,Floreffe
VBD46932,,5680,House,Residence,229000,5,275,0,0,0,1,22,1,2,0,Normal,Namur,832.7272727,Wallonia,Doische
VBD46911,Rue Alexis Jottard 37,5300,House,Residence,309000,4,170,0,0,0,0,,1,4,0,,Namur,1817.647059,Wallonia,Andenne
VBD46974,Avenue de la Plante 46,5000,Apartment,Apartment,235000,2,101,0,0,0,1,11,0,2,0,To be renovated,Namur,2326.732673,Wallonia,Namur
VBD47419,,5000,Apartment,Apartment,385000,3,127,1,0,0,1,11,0,3,0,To be renovated,Namur,3031.496063,Wallonia,Namur
VWD15515,Avenue Reine Astrid 34,5000,House,Residence,1557800,12,410,0,0,0,1,24,1,2,0,Excellent,Namur,3799.512195,Wallonia,Namur
VBD47450,,5020,Apartment,Apartment,239000,2,101,0,0,0,1,40,1,3,0,Fully renovated,Namur,2366.336634,Wallonia,Namur
VBD46916,Rue Ariste Caussin 21,5500,House,Residence,215000,3,120,0,0,0,1,12,1,,0,To be renovated,Namur,1791.666667,Wallonia,Dinant
VBD47424,Rue des Tanneries 54,5580,House,Residence,249000,4,156,1,0,0,1,14,1,2,0,Normal,Namur,1596.153846,Wallonia,Rochefort
VBD47183,,5660,House,Residence,444000,3,143,0,0,0,1,,1,,1,,Namur,3104.895105,Wallonia,Couvin
VBD47013,,5590,House,Residence,175000,2,135,0,0,0,0,,0,2,0,To be renovated,Namur,1296.296296,Wallonia,Ciney
VBD47451,,5020,Apartment,Apartment,189000,2,95,0,0,0,0,,0,3,0,Fully renovated,Namur,1989.473684,Wallonia,Namur
VBD47330,,5590,Apartment,Triplex,210000,2,108,0,0,0,0,,1,4,0,,Namur,1944.444444,Wallonia,Ciney
VBD46880,Rue de Bouillon 103,5555,House,Residence,959000,4,205,1,0,0,1,53,1,4,1,To restore,Namur,4678.04878,Wallonia,Bièvre
VBD46612,Place Patenier 30,5500,Apartment,Duplex,230000,3,110,1,0,0,1,,0,,0,Normal,Namur,2090.909091,Wallonia,Dinant
VBD46464,Rue Grande 155,5500,House,Mixed building,320000,3,1048,0,0,0,0,,0,2,0,To be renovated,Namur,305.3435115,Wallonia,Dinant
VBD46881,Rue Mary 9,5140,House,Residence,135000,2,115,0,0,0,1,30,1,3,0,To be renovated,Namur,1173.913043,Wallonia,Sombreffe
VWD15495,,5540,House,Residence,169000,6,220,0,0,0,0,,1,4,0,Normal,Namur,768.1818182,Wallonia,Hastière
VBD46839,Rue Pêcheron 16,5580,House,Residence,269000,3,119,1,0,0,1,15,1,4,0,Normal,Namur,2260.504202,Wallonia,Rochefort
VBD46816,,5000,Apartment,Studio,115000,1,36,0,0,0,0,,0,2,0,Excellent,Namur,3194.444444,Wallonia,Namur
VBD46643,,5530,House,Residence,595000,4,220,1,0,0,1,,1,4,1,Excellent,Namur,2704.545455,Wallonia,Yvoir
VBD46440,,5000,Apartment,Apartment,209000,1,65,0,0,0,1,8,0,,0,Excellent,Namur,3215.384615,Wallonia,Namur
VBD46462,Domaine du Stoqueux 76,5377,House,Chalet,75000,1,57,0,0,0,1,,1,4,0,To renovate,Namur,1315.789474,Wallonia,Somme-Leuze
VBD46324,Rue Dewez 14,5000,Apartment,Apartment,295000,2,111,0,0,0,0,,0,2,0,Excellent,Namur,2657.657658,Wallonia,Namur
VBD46174,Rue de la Place 27,5031,House,Residence,620000,4,174,0,0,0,1,71,1,4,0,,Namur,3563.218391,Wallonia,Gembloux
VBD46134,Rue Oscar Genot 3,5020,House,Residence,235000,3,116,0,0,0,1,,1,3,0,,Namur,2025.862069,Wallonia,Namur
VBD46804,Allée des Pies 142,5540,House,Bungalow,39000,2,50,0,0,0,0,,1,,0,,Namur,780,Wallonia,Hastière
VBD46562,,5000,House,Residence,645000,4,254,0,0,0,1,,1,4,0,,Namur,2539.370079,Wallonia,Namur
VBD46391,Rue Entreville 29,5650,House,Residence,190000,2,120,0,0,0,0,,1,,0,,Namur,1583.333333,Wallonia,Walcourt
VBD46441,,5537,House,Residence,550000,7,385,0,0,0,1,40,1,4,0,Normal,Namur,1428.571429,Wallonia,Anhée
VWD15493,,5575,House,Cottage,195000,4,200,1,0,0,0,,1,4,0,,Namur,975,Wallonia,Gedinne
VBD46610,Rue du Cerisier 19,5530,Apartment,Apartment,319000,2,95,1,0,0,1,8,0,3,0,New,Namur,3357.894737,Wallonia,Yvoir
VBD46106,,5330,House,Residence,480000,3,191,1,0,0,1,65,1,4,0,Normal,Namur,2513.089005,Wallonia,Assesse
VWD15472,,5575,House,Villa,300000,3,190,1,0,0,1,,1,4,0,Normal,Namur,1578.947368,Wallonia,Gedinne
VBD46107,,5100,House,Residence,625000,3,193,1,0,0,1,60,1,4,0,Excellent,Namur,3238.341969,Wallonia,Namur
VBD45767,Rue Saint-Jacques 48,5500,House,Residence,135000,4,123,0,0,0,0,,0,2,0,To renovate,Namur,1097.560976,Wallonia,Dinant
VBD46132,Chaussée de Dinant 685,5100,House,Residence,345000,,240,0,0,0,0,,1,3,0,,Namur,1437.5,Wallonia,Namur
VBD45772,,5560,House,Residence,319000,5,182,1,0,0,0,,1,3,0,New,Namur,1752.747253,Wallonia,Houyet
